color;team name;player name;platform;player id;car id;car name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;time most forward;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;avg distance to team mates;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;demos inflicted;demos taken
blue;;rage10b;Steam;76561198841096308;23;Octane;384;519;3;0;0;5;4;5;3;60;558;55.18;3640;2896;744;39;75;1553;1214;339;13;34;42.32;17.54;1015;267;29;1820;638286;109.22;28.45;143.43;37.37;131.2;34.18;234.72;61.15;138.7;36.13;10.43;2.72;10.11;0.11;92;153.7;207.2;2850;2162;3497;3378;225.71;58.8;158.13;41.2;195.14;50.84;188.7;49.16;136.83;35.65;102.91;26.81;144.11;37.54;10;0
blue;;man-in-a-car1;PS4;man-in-a-car1;23;Octane;384;154;0;0;0;4;4;5;2;0;222;50.22;1580;751;829;10;71;531;183;348;3;30;30.37;19.22;214;252;119;1265;439083;250.4;65.69;112.48;29.51;18.31;4.8;262.13;68.77;119.05;31.23;0;0;3.89;0.26;15;203;151.8;2505;2489;2510;3378;255.88;67.13;125.31;32.87;232.82;61.08;148.36;38.92;149.55;39.23;130.87;34.33;100.76;26.43;1;0
orange;;SpinierGnu98744;XBox;07e6aea6fd010900;2853;Twinzer;384;603;2;0;3;2;9;3;1;100;319;42.16;1686;1217;469;14;40;202;100;102;1;9;48.98;47.83;443;184;0;1397;459546;204.42;55.52;133.95;36.38;29.8;8.09;227.82;61.88;138.21;37.54;2.13;0.58;5.73;0.14;41;180.7;202.3;2400;2348;2474;3195;282.94;76.85;85.23;23.15;250.59;68.07;117.57;31.93;196.67;53.42;110.98;30.14;60.51;16.44;0;5
orange;;milli_guns;PS4;milli_guns;23;Octane;384;553;3;0;2;2;9;3;2;150;289;42.79;1694;1116;578;14;50;254;139;115;2;11;51.43;25.12;161;294;66;1339;445883;222;60.33;124.04;33.71;21.95;5.96;254.48;69.15;109.87;29.86;3.65;0.99;2.67;0.13;20;215.4;160.1;2865;2996;2692;3195;280.72;76.28;87.27;23.72;267.51;72.69;100.49;27.31;210.19;57.12;105.82;28.76;51.99;14.13;0;6
