color;team name;player name;platform;player id;car id;car name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;time most forward;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;avg distance to team mates;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;demos inflicted;demos taken
blue;;moreanimals;Epic;90f124770446450984b4a669103abce3;6836;Ford Mustang Shelby GT350R RLE;346;637;3;0;1;5;2;1;1;60;338;53.18;1965;1449;516;19;50;244;123;121;2;11;37.27;39.04;201;288;11;1389;454993;175.97;50.89;148.37;42.91;21.42;6.2;250;72.31;95.75;27.69;0;0;6.71;0.2;33;186.8;147.3;2903;2974;2853;3425;271.65;78.57;74.1;21.43;247.89;71.7;97.86;28.3;181.03;52.36;105.34;30.47;59.38;17.17;0;0
blue;;H0merun Her0;XBox;9d3566e1f2010900;4284;Fennec;346;272;0;1;0;2;2;1;0;0;251;49.39;1309;720;589;10;51;318;123;195;2;17;41.64;31.36;64;287;76;1324;430189;203.24;58.84;128.91;37.32;13.29;3.85;226.54;65.58;116.52;33.73;2.38;0.69;4.82;0.28;17;151;186.2;2526;2548;2527;3425;258.32;74.78;87.12;25.22;215.15;62.28;130.28;37.72;153.68;44.49;128.1;37.08;63.65;18.43;0;0
orange;;ferniguerrero;PS4;ferniguerrero;10805;;346;439;0;0;3;1;7;3;3;0;334;47.32;1938;1576;362;17;33;145;100;45;1;5;48.69;32.16;492;123;0;1454;475013;171.42;49.66;140.31;40.65;33.46;9.69;220.19;63.79;113.22;32.8;11.78;3.41;5.45;0.19;29;208.2;129.5;2632;2623;2642;3280;282.86;81.94;62.33;18.06;251.26;72.79;93.93;27.21;173.96;50.4;129.48;37.51;41.75;12.09;0;0
orange;;PlanetSoda;Epic;68ce0bb0140642f98f0b696cb57291e9;4284;Fennec;346;304;1;0;0;1;7;3;0;100;321;62.7;1827;1329;498;17;43;506;311;195;4;17;37.96;36.23;214;379;97;1261;403231;221.15;64.22;108.72;31.57;14.51;4.21;227.51;66.06;115.96;33.67;0.91;0.26;3.08;0.11;27;125.6;206.8;2075;1904;2308;3280;239.98;69.68;104.4;30.32;193.89;56.3;150.5;43.7;147.84;42.93;110.33;32.04;86.21;25.03;0;0
