color;team name;player name;platform;player id;car id;car name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;time most forward;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;avg distance to team mates;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;demos inflicted;demos taken
blue;;Kijekili_11;Epic;c68a5a14290848219c070a212214ff4a;11095;;422;475;1;0;3;1;19;10;7;100;146;23.3;677;200;477;2;42;80;0;80;0;7;75.79;1.96;56;0;0;1177;432010;309.29;73.87;97.86;23.37;11.57;2.76;293.69;70.14;115.35;27.55;9.68;2.31;1.34;0.22;6;221.1;161.9;2218;2069;2319;2552;313.31;74.83;105.41;25.17;328.32;78.41;90.4;21.59;270.71;64.65;107.48;25.67;40.54;9.68;0;0
blue;;chateauroyal;PS4;chateauroyal;29;Hotshot;422;348;1;0;2;2;19;10;3;50;427;42.62;2748;2301;447;27;38;357;200;157;2;13;70;65.89;809;322;0;1383;511497;247.33;58.86;127.43;30.33;45.44;10.81;288.25;68.6;126.93;30.21;5.01;1.19;0;0;0;162.2;215.5;2289;1999;2491;2552;280.46;66.75;139.73;33.25;312.85;74.45;107.35;25.55;252.33;60.05;106.57;25.36;61.3;14.59;1;0
orange;;tuebeautiful;Epic;ce0bafcac71c45daa7d62f2e4aefa768;23;Octane;422;1218;7;1;1;13;3;2;2;53.85;254;50.74;1917;1405;512;20;46;347;178;169;4;16;14.9;69.38;20;541;171;1242;457007;288.38;68.93;111.81;26.73;18.18;4.35;256.12;61.22;144.87;34.63;17.38;4.15;10.13;0.11;94;191.6;182.8;2059;2096;2005;2596;363.76;86.94;54.62;13.06;235.42;56.27;182.96;43.73;152.03;36.34;175.27;41.89;91.07;21.77;0;1
orange;;Chanceboss2011;Epic;10f0f1d260334dbe9b61b61589ce0eb6;4284;Fennec;422;589;3;2;0;6;3;2;0;50;317;43.55;1907;1460;447;18;40;436;289;147;4;13;43.78;62.37;184;355;110;1268;469928;277.35;65.82;118.23;28.06;25.79;6.12;255.6;60.66;149.31;35.44;16.45;3.9;6.43;2.14;3;186.4;191.4;2578;2564;2578;2596;319.35;75.79;102.02;24.21;243.14;57.7;178.23;42.3;174.29;41.36;140.54;33.35;106.54;25.28;0;0
