color;team name;player name;platform;player id;car id;car name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;time most forward;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;avg distance to team mates;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;demos inflicted;demos taken
blue;;Madarathegod270;XBox;6abb04f4fe010900;4284;Fennec;391;780;2;0;3;4;12;6;6;50;396;48.17;2485;1902;583;24;50;481;223;258;3;23;39.32;30.61;360;498;76;1451;496572;205.75;53.05;136.4;35.17;45.66;11.77;234.74;60.53;144;37.13;9.08;2.34;4.51;0.27;17;353.2;351.1;1951;1351;2395;5423;242.06;62.42;145.75;37.58;231.54;59.7;156.27;40.3;177.11;45.67;102.3;26.38;108.4;27.95;0;1
blue;;lxstomania;Epic;83946706c682428c9a1633419ba94952;4284;Fennec;391;2;0;0;0;0;12;6;0;0;263;55.25;96;84;12;1;1;0;0;0;0;0;0;2.27;0;15;0;1251;15490;12.4;76.21;1.82;11.19;2.05;12.6;10.33;63.49;3.74;22.99;2.2;13.52;0.14;0.14;1;5;7.3;3273;773;3835;5423;11.86;72.89;4.41;27.11;8.93;54.89;7.34;45.11;7.79;47.85;2.41;14.8;6.08;37.35;0;0
orange;;BOB0S11;Epic;24ab890b9efa465899da75027c4a9d42;4284;Fennec;391;941;4;1;2;8;4;2;2;50;307;55.52;1935;1296;639;18;58;513;200;313;2;27;23.7;45.32;220;536;5;1309;455747;239.81;61.37;126.45;32.36;24.52;6.27;249.65;63.89;126.72;32.43;14.41;3.69;5.8;0.12;48;212.6;161;1929;1863;2044;2491;301.18;77.07;89.6;22.93;227.95;58.33;162.83;41.67;175.79;44.98;100.5;25.72;114.49;29.3;1;0
orange;;C.Reach_Around;Epic;12d18acb686a402caec3a5a1cc0aee22;4284;Fennec;391;456;2;2;0;4;4;2;0;50;193;49.08;1284;683;601;10;52;371;115;256;2;22;24.11;41.91;156;199;87;1199;418199;275.93;70.66;100.77;25.81;13.8;3.53;295.58;75.69;92.54;23.7;2.38;0.61;4.25;0.13;32;165.2;206.7;2368;2405;2331;2491;277.98;71.19;112.52;28.81;209.64;53.69;180.86;46.31;141.55;36.25;132.76;34;116.19;29.75;0;0
