color;team name;player name;platform;player id;car id;car name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;time most forward;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;avg distance to team mates;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;demos inflicted;demos taken
blue;;Mr.Saki.K;Epic;0d31590dc00f4ec6af22d19841f962f3;4284;Fennec;387;583;1;3;1;2;10;5;2;50;474;40.54;2804;2163;641;23;58;570;400;170;4;15;75.01;42.42;362;141;4;1546;537915;177.54;45.92;140.69;36.39;68.36;17.68;171.27;44.3;188.99;48.89;26.33;6.81;3.65;0.1;37;144.1;215.6;2267;1969;2520;3149;283.05;73.22;103.54;26.78;271.14;70.14;115.45;29.86;204.78;52.97;124.18;32.12;57.62;14.91;1;0
blue;;BuloRL;Epic;47dc2c78fc06469999764289a6ea9466;4284;Fennec;387;582;3;1;2;3;10;5;3;100;456;48.95;2910;1987;923;23;83;319;87;232;1;21;49.72;28.31;483;331;15;1595;543667;161.2;42.51;145.23;38.3;72.74;19.18;215.4;56.81;144.1;38;19.67;5.19;7.7;0.12;64;218.8;136.2;2802;2631;2965;3149;301.63;79.55;77.53;20.45;312.91;82.53;66.25;17.47;224.22;59.14;128.17;33.8;26.77;7.06;0;2
orange;;noctiik;PS4;noctiik;4284;Fennec;387;746;4;0;1;8;5;4;1;50;466;54.14;3098;2283;815;28;75;628;359;269;4;26;39.02;35.15;436;554;45;1614;563015;163.61;42.32;140.84;36.43;82.17;21.25;211.64;54.74;161.79;41.85;13.19;3.41;7.74;0.1;74;186.7;168.7;2322;2280;2376;2974;279.98;72.42;106.65;27.58;218.18;56.43;168.44;43.57;153.16;39.61;137.89;35.66;95.58;24.72;1;0
orange;;Fanolis;Epic;8b504757dfb64360b9cb2c3ba9dfdde5;4284;Fennec;387;396;1;2;0;2;5;4;3;50;456;47.97;3069;2248;821;26;68;825;589;236;7;22;47.05;39.04;481;361;128;1638;566051;152.72;39.82;149.87;39.08;80.89;21.09;209.03;54.51;150.47;39.24;23.98;6.25;5.45;0.11;49;168.2;183.4;2231;2064;2395;2974;277.09;72.26;106.38;27.74;225.18;58.72;158.29;41.28;147.31;38.41;141.41;36.88;94.76;24.71;1;1
