color;team name;player name;platform;player id;car id;car name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;time most forward;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;avg distance to team mates;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;demos inflicted;demos taken
blue;;Gettin Washed;Epic;a232727d40a84bd2b1d1ff51d30f04df;23;Octane;407;946;6;0;0;9;5;5;0;66.67;416;59.47;3082;2425;657;35;56;513;295;218;3;20;40.19;42.79;401;1110;27;1633;582171;164.3;40.72;176.79;43.82;62.4;15.47;233.69;57.92;152.41;37.77;17.39;4.31;3.79;0.09;41;174.1;200;2557;2158;2947;3087;308.7;76.51;94.79;23.49;245.44;60.83;158.05;39.17;184.32;45.68;127.94;31.71;91.24;22.61;1;0
blue;;NewAngelfish9624;Epic;527d5c73adf3472a97d4e4b52429a2d3;4284;Fennec;407;302;0;2;1;2;5;5;5;0;316;50.66;2308;1515;793;17;71;899;616;283;7;26;53;18.61;249;133;71;1481;532055;215.68;53.4;132.7;32.86;55.49;13.74;256.82;63.59;142.49;35.28;4.55;1.13;5.16;0.14;38;203;169.2;2694;2618;2750;3087;306.9;75.99;96.97;24.01;256.4;63.49;147.47;36.51;187.57;46.44;132.2;32.73;84.1;20.82;2;1
orange;;SixSevennnn.;Epic;ea30a25a622c4a46bfa213e4b6f4d010;23;Octane;407;889;3;1;3;2;11;6;4;150;330;51.64;2191;1663;528;21;48;201;100;101;1;9;41.53;41.04;306;452;1;1448;509469;209.38;51.85;158.15;39.16;36.31;8.99;242.7;60.1;136.13;33.71;25;6.19;2.07;0.12;18;221.7;164;2480;2320;2675;3202;290.48;71.93;113.35;28.07;285.95;70.81;117.88;29.19;228.32;56.54;115.35;28.56;60.17;14.9;0;1
orange;;radekqq;Epic;01977f43f2124372bf83c9ecc2b15e01;4284;Fennec;407;642;2;2;3;3;11;6;2;66.67;317;45.19;1901;1247;654;14;51;240;100;140;1;13;78;28.66;96;176;0;1428;500937;228.72;57.04;138.83;34.62;33.41;8.33;252.57;62.99;145.51;36.29;2.87;0.72;5.1;0.11;47;163.6;216.7;2703;2585;2820;3202;264.07;65.86;136.89;34.14;263.32;65.67;137.64;34.33;199.58;49.78;126.43;31.53;74.95;18.69;1;2
