color;team name;player name;platform;player id;car id;car name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;time most forward;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;avg distance to team mates;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;demos inflicted;demos taken
blue;;becoming-divide1;PS4;becoming-divide1;4284;Fennec;365;643;2;1;3;4;4;2;1;50;433;52.15;2689;2163;526;23;47;382;248;134;3;12;44.26;31.84;470;136;51;1545;522523;152.18;41.68;172.43;47.23;40.5;11.09;245.13;67.14;115.94;31.76;4.03;1.1;3.54;0.25;14;243.3;186.6;2800;2679;2994;3157;278.15;76.18;86.95;23.82;236.97;64.9;128.14;35.1;171.87;47.07;124.26;34.03;68.98;18.89;0;0
blue;;rato-liado6;PS4;rato-liado6;4284;Fennec;365;354;2;0;0;3;4;2;1;66.67;285;50.46;1190;912;278;13;25;311;260;51;5;5;26.41;28.66;252;390;239;1403;349684;173.48;57.41;108.24;35.82;20.45;6.77;187.95;62.2;103.26;34.17;10.96;3.63;3.14;0.39;8;194.4;154.1;2208;2226;2149;3157;209.45;69.31;92.73;30.69;189.43;62.69;112.74;37.31;154.97;51.28;72.15;23.88;75.06;24.84;0;0
orange;;Miloz.aim;Epic;76ca014707a841d0b2636a91d9a78b52;23;Octane;365;444;2;0;0;4;7;4;2;50;345;52.08;2042;1526;516;21;48;469;300;169;3;16;38.25;43.28;114;586;0;1306;436787;220.52;60.45;119.41;32.74;24.84;6.81;238.34;65.34;122.56;33.6;3.87;1.06;14.95;0.44;34;208.2;134.8;2510;2205;2734;3033;278.02;76.22;86.74;23.78;226.29;62.04;138.47;37.96;185.06;50.73;99.22;27.2;80.48;22.06;0;0
orange;;M0o0P;Epic;3b3085d10e504c3482af580b3c44e5da;4284;Fennec;365;96;0;0;0;0;7;4;3;0;232;56.53;1519;930;589;14;51;401;203;198;4;17;19.83;48.07;259;339;121;1369;459367;227.78;62.39;117.67;32.23;19.65;5.38;245.22;67.16;111.35;30.5;8.54;2.34;1.17;0.58;2;142.8;212;2752;2632;2847;3033;239.55;65.61;125.56;34.39;214.4;58.72;150.71;41.28;174.8;47.88;91.39;25.03;98.91;27.09;0;0
